pl_name,hostname,discoverymethod,disc_year,disc_facility,sy_dist,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_insol,pl_eqt,original_pl_rade,original_pl_bmasse,original_pl_dens,original_pl_orbper,original_pl_orbsmax,original_pl_insol,original_pl_eqt,pl_rade_was_missing,pl_rade_source,pl_bmasse_was_missing,pl_bmasse_source,pl_dens_was_missing,pl_dens_source,pl_orbper_was_missing,pl_orbper_source,pl_orbsmax_was_missing,pl_orbsmax_source,pl_insol_was_missing,pl_insol_source,pl_eqt_was_missing,pl_eqt_source
Kepler-831 b,Kepler-831,Transit,2016.0,Kepler,593.54,-0.43409964343575136,-0.3886185601463282,0.6540987154340544,-0.31725523014643636,-0.2918741220244073,0.66557719761379,0.46944444444444444,1.27,2.15,5.787540708939685,5.62153941,0.059839999999999983,266.24899999999997,992.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-832 b,Kepler-832,Transit,2016.0,Kepler,1688.12,-0.17336095407564683,-0.1684056980100856,0.14420131629141422,-0.19905432947571985,-0.15826351054912774,0.6410917541593115,0.39444444444444443,2.06,4.900000000000001,3.09073080467491,7.139694100000001,0.07500000000000001,256.82799999999986,965.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-833 b,Kepler-833,Transit,2016.0,Kepler,467.37,-0.18393114744350486,-0.17728034176346863,0.1650323681865963,0.2784547191723016,0.08896183671788244,-1.690582885162198,-1.225,2.02,4.740000000000001,3.1709616898362714,18.7546998,0.11389999999999999,8.313,382.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-834 b,Kepler-834,Transit,2016.0,Kepler,633.937,-0.18393114744350486,-0.17728034176346863,0.1650323681865963,0.10941548571287558,-0.07591158009587937,-1.449920892225668,-1.2361111111111112,2.02,4.740000000000001,3.1709616898362714,13.323883009999998,0.0862,11.844999999999999,378.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-835 b,Kepler-835,Transit,2016.0,Kepler,2406.33,-0.009844072948218562,-0.030760804075111618,-0.17696004623308084,0.033138939141557286,0.05198624051676932,0.36197146025830873,0.2722222222222222,2.79,8.200000000000001,2.0819390174042396,11.419093750000002,0.107,170.33000000000007,921.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-836 b,Kepler-836,Transit,2016.0,Kepler,980.035,-0.021563286445792886,-0.04072434583822135,-0.15424220262511357,0.030622503262180738,0.019595973445514742,0.20797359388157866,0.12777777777777777,2.73,7.900000000000001,2.1409469785269812,11.361123269999998,0.1013,135.79699999999997,869.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-837 b,Kepler-837,Transit,2016.0,Kepler,901.907,-0.05622196564399836,-0.07002008610486452,-0.08653695159009013,0.21693842762026846,0.0915535400914188,-0.39449940981963916,-0.3388888888888889,2.56,7.08,2.3269128799438477,16.560595039999995,0.1144,55.965999999999994,701.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-838 b,Kepler-838,Transit,2016.0,Kepler,1104.04,-0.021563286445792886,-0.04072434583822135,-0.15424220262511357,0.192111855624496,0.15150982103176933,-0.3349686352218407,-0.12777777777777777,2.73,7.900000000000001,2.1409469785269812,15.749579940000002,0.1266,61.089000000000006,777.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-839 b,Kepler-839,Transit,2016.0,Kepler,944.561,-0.05412035444499019,-0.06813883913080929,-0.09032366555767737,0.6251731199612299,0.5088752355129258,-0.5233228912369348,-0.5472222222222223,2.57,7.130000000000001,2.3160979470906913,37.81445140000001,0.23159999999999997,46.303000000000004,626.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-84 b,Kepler-84,Transit,2012.0,Kepler,1023.9,-0.13061566114346665,0.3928797938897838,1.657521023790253,-0.0998530599474868,-0.10043726121440602,0.5426250799421501,0.45,2.23,39.99999999999999,19.88896410473015,8.726,0.0827,222.19,985.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
